3773	9606	GIF
3773	10090	Gif
3774	9606	HR
3774	10090	Hr
3778	9606	UNC119
3778	10090	Unc119
3779	9606	TBX19
3779	10090	Tbx19
3780	9606	USP14
3780	10090	Usp14
3782	9606	USP8
3782	10090	Usp8
3783	9606	ABL1
3783	10090	Abl1
3784	9606	APLNR
3784	10090	Aplnr
3785	9606	AKT1
3785	10090	Akt1
3789	9606	ASCL2
3789	10090	Ascl2
3790	9606	ATF1
3790	10090	Atf1
3790	10090	Gm1862
3792	9606	ATP5C1
3792	10090	Atp5c1
3795	9606	ATP6V0A1
3795	10090	Atp6v0a1
3797	9606	COMMD3-BMI1
3797	10090	Bmi1
3800	9606	CAPN1
3800	10090	Capn1
3801	9606	RUNX1T1
3801	10090	Runx1t1
3802	9606	CBL
3802	10090	Cbl
3803	9606	CCNC
3803	10090	Ccnc
3804	9606	CD80
3804	10090	Cd80
3805	9606	CDKN3
3805	10090	Cdkn3
3806	9606	CDX4
3806	10090	Cdx4
3807	9606	CEBPB
3807	10090	Cebpb
3808	9606	CEBPD
3808	10090	Cebpd
3809	9606	FOXN3
3810	9606	CHRNG
3810	10090	Chrng
3812	9606	MAP3K8
3812	10090	Map3k8
3815	9606	CRYBA1
3815	10090	Cryba1
3816	9606	CRYGB
3816	10090	Crygb
3817	9606	CSF1R
3817	10090	Csf1r
3818	9606	CSN3
3818	10090	Csn3
3819	9606	CSTA
3819	10090	Csta
3819	10090	Gm5483
3819	10090	2010005H15Rik
3820	9606	CTLA4
3820	10090	Ctla4
3821	9606	DDOST
3821	10090	Ddost
3822	10090	Defb1
3825	9606	DLX5
3825	10090	Dlx5
3826	9606	DNASE1
3826	10090	Dnase1
3828	9606	E2F1
3828	10090	E2f1
3829	9606	S1PR3
3829	10090	S1pr3
3830	9606	EFNA4
3830	10090	Efna4
3832	9606	ELK1
3832	10090	Elk1
3833	9606	ELK3
3833	10090	Elk3
3834	9606	CTTN
3834	10090	Cttn
3835	9606	EPHA1
3835	10090	Epha1
3836	9606	ERCC4
3836	10090	Ercc4
3837	9606	ETS1
3837	10090	Ets1
3838	9606	ETS2
3838	10090	Ets2
3841	9606	FGF3
3841	10090	Fgf3
3842	9606	FGR
3842	10090	Fgr
3843	9606	FOXG1
3843	10090	Foxg1
3844	9606	FOS
3844	10090	Fos
3845	9606	FOSL2
3845	10090	Fosl2
3846	9606	GAK
3846	10090	Gak
3849	9606	GCHFR
3849	10090	Gchfr
3850	9606	MSTN
3850	10090	Mstn
3851	9606	GDF9
3851	10090	Gdf9
3854	9606	GFI1
3854	10090	Gfi1
3855	9606	GFRA1
3855	10090	Gfra1
3856	9606	GJA5
3856	10090	Gja5
3857	9606	GJA8
3857	10090	Gja8
3858	9606	GJB5
3858	10090	Gjb5
3859	9606	GLI1
3859	10090	Gli1
3861	9606	GNG5
3861	10090	Gng5
3861	10090	Gm15776
3862	9606	GNL1
3862	10090	Gnl1
3864	9606	GPM6A
3864	10090	Gpm6a
3867	9606	GPR4
3867	10090	Gpr4
3868	9606	GPR12
3868	10090	Gpr12
3869	9606	GPR15
3869	10090	Gpr15
3870	9606	GPR20
3870	10090	Gpr20
3871	9606	LPAR4
3871	10090	Lpar4
3872	9606	GPR25
3872	10090	Gpr25
3874	9606	GPR35
3874	10090	Gpr35
3875	9606	GPR37
3875	10090	Gpr37
3876	9606	FFAR1
3876	10090	Ffar1
3879	9606	GRK5
3879	10090	Grk5
3881	9606	GRB7
3881	10090	Grb7
3882	9606	GRB10
3882	10090	Grb10
3884	9606	GSC2
3884	10090	Gsc2
3885	9606	GTF2H1
3885	10090	Gtf2h1
3889	9606	HIST1H1T
3889	10090	Hist1h1t
3890	9606	HAGH
3890	10090	Hagh
3892	9606	HAS2
3892	10090	Has2
3895	9606	HBQ1
3895	10090	Hbq1b
3897	9606	HCCS
3897	10090	Hccs
3898	9606	HCFC1
3898	10090	Hcfc1
3901	9606	NCKAP1L
3901	10090	Nckap1l
3903	9606	UBE2K
3903	10090	Ube2k
3904	9606	HINT1
3904	10090	Hint1
3905	9606	ZBTB48
3905	10090	Zbtb48
3908	9606	HSPA5
3908	10090	Hspa5
3910	9606	JUND
3910	10090	Jund
3911	9606	LCK
3911	10090	Lck
3912	9606	LIPE
3912	10090	Lipe
3916	9606	MB
3916	10090	Mb
3917	9606	MCF2
3917	10090	Mcf2
3918	9606	METTL1
3918	10090	Mettl1
3919	9606	MOS
3919	10090	Mos
3920	9606	MPP2
3920	10090	Mpp2
3921	9606	MYCL
3921	10090	Mycl
3922	9606	MYCN
3922	10090	Mycn
3924	9606	NBL1
3924	9606	MINOS1-NBL1
3924	10090	Nbl1
3927	9606	NEU2
3927	10090	Neu2
3928	9606	NFIL3
3928	10090	Nfil3
3934	9606	PHF2
3934	10090	Phf2
3936	9606	PNLIPRP2
3936	10090	Pnliprp2
3938	9606	PPP1R3C
3938	10090	Ppp1r3c
3941	9606	PTPN14
3941	10090	Ptpn14
3942	9606	RALA
3942	10090	Rala
3944	9606	CXCL11
3945	9606	SEPP1
3945	10090	Sepp1
3946	9606	SFTPA1
3946	10090	Sftpa1
3947	9606	SIX3
3947	10090	Six3
3948	9606	SKIL
3948	10090	Skil
3951	9606	ST5
3951	10090	St5
3952	9606	STAT2
3952	10090	Stat2
3954	9606	TAL2
3954	10090	Tal2
3955	9606	TECTA
3955	10090	Tecta
3956	9606	TFF2
3956	10090	Tff2
3957	9606	TIE1
3957	10090	Tie1
3958	9606	TNP2
3959	9606	TP53BP2
3959	10090	Trp53bp2
3960	9606	TP73
3960	10090	Trp73
3961	9606	VAV1
3961	10090	Vav1
3962	9606	VEGFC
3962	10090	Vegfc
3963	9606	WNT1
3963	10090	Wnt1
3964	9606	XRCC2
3964	10090	Xrcc2
3965	9606	MALL
3965	10090	Mall
3967	9606	FOSL1
3967	10090	Fosl1
3968	9606	MLF2
3968	10090	Mlf2
3971	9606	EOMES
3971	10090	Eomes
3973	9606	RQCD1
3973	10090	Rqcd1
3974	9606	SMC3
3974	10090	Smc3
3975	9606	P2RX6
3975	10090	P2rx6
3976	9606	RASSF9
3976	10090	Rassf9
3977	9606	BMP15
3977	10090	Bmp15
3979	9606	NOG
3979	10090	Nog
3980	9606	PDLIM7
3980	10090	Pdlim7
3981	9606	WDR46
3981	10090	Wdr46
3982	9606	ZBTB22
3982	10090	Zbtb22
3983	9606	CER1
3983	10090	Cer1
3987	9606	SNCAIP
3987	10090	Sncaip
3990	9606	MED6
3990	10090	Med6
3991	9606	ACOT8
3991	10090	Acot8
3994	9606	KCNE3
3994	10090	Kcne3
3995	9606	HDAC5
3995	10090	Hdac5
3996	9606	GNE
3996	10090	Gne
3997	9606	HCN4
3997	10090	Hcn4
3999	9606	FRAT1
3999	10090	Frat1
4002	9606	PIGK
4002	10090	Pigk
4003	9606	CHAF1A
4003	10090	Chaf1a
4004	9606	PARP2
4004	10090	Parp2
4005	9606	PARP3
4005	10090	Parp3
4007	9606	HMGXB4
4007	10090	Hmgxb4
4011	9606	CST8
4011	10090	Cst8
4015	9606	SMC4
4015	10090	Smc4
4016	9606	GJC1
4016	10090	Gjc1
4017	9606	AP1M1
4017	10090	Ap1m1
4018	9606	UBA2
4018	10090	Uba2
4019	9606	SAE1
4019	10090	Sae1
4021	9606	APBA2
4021	10090	Apba2
4026	9606	MLANA
4026	10090	Mlana
4027	9606	LRRC32
4027	10090	Lrrc32
4031	9606	TLX1
4031	10090	Tlx1
4032	9606	HOXA1
4032	10090	Hoxa1
4033	9606	HOXA11
4033	10090	Hoxa11
4037	9606	IDH3A
4037	10090	Idh3a
4040	9606	IFI35
4040	10090	Ifi35
4041	9606	IFNGR2
4041	10090	Ifngr2
4042	9606	IL12RB1
4042	10090	Il12rb1
4043	9606	IMPA1
4043	10090	Impa1
4045	9606	INPP5A
4045	10090	Inpp5a
4046	9606	INPP5D
4046	10090	Inpp5d
4047	9606	INSIG1
4047	10090	Insig1
4048	9606	INSL3
4048	10090	Insl3
4049	9606	IRS1
4049	10090	Irs1
4050	9606	ISLR
4050	10090	Islr
4051	9606	ITK
4051	10090	Itk
4053	9606	KARS
4053	10090	Kars
4054	9606	KCNA10
4054	10090	Kcna10
4056	9606	KLC1
4056	10090	Klc1
4058	9606	KRT7
4058	10090	Krt7
4059	9606	LAD1
4059	10090	Lad1
4060	9606	LAMA5
4060	10090	Lama5
4061	9606	LAMP1
4061	10090	Lamp1
4062	9606	LAMC2
4062	10090	Lamc2
4063	9606	STMN1
4063	10090	Stmn1
4064	9606	LCN2
4064	10090	Lcn2
4065	9606	LCP2
4065	10090	Lcp2
4067	9606	LGALS3BP
4067	10090	Lgals3bp
4068	9606	LHX1
4068	10090	Lhx1
4070	9606	LMAN1
4070	10090	Lman1
4072	9606	LMO2
4072	10090	Lmo2
4074	9606	LOXL1
4074	10090	Loxl1
4075	9606	LPP
4075	10090	Lpp
4077	9606	CD180
4077	10090	Cd180
4078	9606	LYL1
4078	10090	Lyl1
4079	9606	SMAD6
4079	10090	Smad6
4080	9606	MEF2A
4080	10090	Mef2a
4082	9606	ALDH6A1
4082	10090	Aldh6a1
4083	9606	MRE11A
4083	10090	Mre11a
4084	9606	MUSK
4084	10090	Musk
4085	9606	MYF5
4085	10090	Myf5
4086	9606	NFIA
4086	10090	Nfia
4087	9606	NFIB
4087	10090	Nfib
4088	9606	NFIC
4088	10090	Nfic
4089	9606	NHLH1
4089	10090	Nhlh1
4090	9606	NHLH2
4090	10090	Nhlh2
4091	9606	NIT1
4091	10090	Nit1
4092	9606	NKG7
4092	10090	Nkg7
4093	9606	CLDN11
4093	10090	Cldn11
4095	9606	POU3F2
4095	10090	Pou3f2
4098	9606	RBL2
4098	10090	Rbl2
4099	9606	REST
4099	10090	Rest
4100	9606	RGS4
4100	10090	Rgs4
4102	9606	RNASE6
4102	10090	Rnase6
4104	9606	DLL1
4104	10090	Dll1
4109	9606	CCL25
4109	10090	Ccl25
4110	9606	SDCBP
4110	10090	Sdcbp
4113	9606	SLC6A8
4113	10090	Slc6a8
4115	9606	SMO
4115	10090	Smo
4117	9606	SOS1
4117	10090	Sos1
4118	9606	SOX3
4118	10090	Sox3
4121	9606	VAMP7
4121	10090	Vamp7
4122	9606	SYT1
4122	10090	Syt1
4126	9606	TAF13
4126	10090	Taf13
4128	9606	TBL1X
4128	10090	Tbl1x
4131	9606	TCF20
4131	10090	Tcf20
4132	9606	TDO2
4132	10090	Tdo2
4133	9606	TERF2
4133	10090	Terf2
4134	9606	TFCP2
4134	10090	Tfcp2
4135	9606	KLF10
4135	10090	Klf10
4136	9606	TMPRSS2
4136	10090	Tmprss2
4137	9606	TP53BP1
4137	10090	Trp53bp1
4138	9606	TRAF1
4138	10090	Traf1
4143	9606	MKRN3
4143	10090	Mkrn3
4146	9606	RNF103
4146	10090	Rnf103
4147	9606	ST8SIA4
4147	10090	St8sia4
4149	9606	UBXN8
4149	10090	Ubxn8
4150	9606	PSCA
4150	10090	Psca
4151	9606	ZNF45
4152	10090	Dgcr6
4155	9606	TAF1A
4155	10090	Taf1a
4156	9606	GPR56
4156	10090	Gpr56
4158	9606	GTF2IRD1
4158	10090	Gtf2ird1
4159	9606	SOX13
4159	10090	Sox13
4160	9606	FARSB
4160	10090	Farsb
4163	9606	SCAMP2
4163	10090	Scamp2
4164	9606	SCAMP3
4164	10090	Scamp3
4166	9606	SNUPN
4166	10090	Snupn
4167	9606	ERAL1
4167	10090	Eral1
4168	9606	PTPRU
4168	10090	Ptpru
4169	9606	TSSC4
4169	10090	Tssc4
4170	9606	PDCD7
4170	10090	Pdcd7
4172	9606	PQBP1
4172	10090	Pqbp1
4173	9606	COL4A3BP
4173	10090	Col4a3bp
4174	9606	UST
4174	10090	Ust
4176	9606	ARPC5
4176	10090	Arpc5
4177	9606	ARPC4
4177	10090	Arpc4
4178	9606	ARPC3
4178	10090	Arpc3
4179	9606	ARPC1B
4179	10090	Arpc1b
4180	9606	ACTR3B
4180	10090	Actr3b
4181	9606	ACTR2
4181	10090	Actr2
4182	9606	TSPAN5
4182	10090	Tspan5
4184	9606	TSFM
4184	10090	Tsfm
4187	9606	ARPC2
4187	10090	Arpc2
4193	9606	ARL4C
4193	10090	Arl4c
4194	9606	ARL4A
4194	10090	Arl4a
4195	9606	RASGRP1
4195	10090	Rasgrp1
4197	9606	ZNF263
4197	10090	Zfp263
4198	9606	PDIA6
4198	10090	Pdia6
4201	9606	NAMPT
4201	10090	Nampt
4203	10090	Yaf2
4205	9606	CLEC3A
4205	10090	Clec3a
4207	9606	EBI3
4207	10090	Ebi3
4208	9606	GPR64
4208	10090	Gpr64
4209	9606	ABI2
4209	10090	Abi2
4210	9606	CEBPZ
4210	10090	Cebpz
4211	9606	PLXNC1
4211	10090	Plxnc1
4212	9606	AASS
4212	10090	Aass
4213	9606	PDZK1IP1
4213	10090	Pdzk1ip1
4216	9606	CHST4
4216	10090	Chst4
4217	9606	RCL1
4217	10090	Rcl1
4218	9606	SORBS3
4218	10090	Sorbs3
4219	9606	CNIH1
4219	10090	Cnih1
4222	9606	LHFPL2
4222	10090	Lhfpl2
4223	9606	LHFP
4223	10090	Lhfp
4224	9606	TNK2
4224	10090	Tnk2
4225	9606	TXNDC9
4225	10090	Txndc9
4226	9606	RNF41
4226	10090	Rnf41
4227	9606	TSHZ1
4227	10090	Tshz1
4228	9606	ALG3
4228	10090	Alg3
4231	9606	NME6
4231	10090	Nme6
4234	9606	TRIM13
4234	10090	Trim13
4235	9606	USPL1
4235	10090	Uspl1
4237	9606	TOPORS
4237	10090	Topors
4240	9606	PSMD14
4240	10090	Psmd14
4241	9606	OLIG2
4241	10090	Olig2
4244	9606	KLRG1
4244	10090	Klrg1
4245	9606	GPA33
4245	10090	Gpa33
4247	9606	PLIN3
4247	10090	Plin3
4249	9606	MSLN
4249	10090	Msln
4250	9606	RASGRP2
4250	10090	Rasgrp2
4251	9606	HNRNPR
4251	10090	Hnrnpr
4252	9606	SLC35B1
4252	10090	Slc35b1
4254	9606	AP3S1
4254	10090	Ap3s1
4255	9606	MRPS31
4255	10090	Mrps31
4257	9606	KCNMB2
4257	10090	Kcnmb2
4260	9606	SLC17A2
4260	10090	Slc17a2
4261	9606	HRSP12
4261	10090	Hrsp12
4262	9606	POP7
4262	10090	Pop7
4265	9606	SPRY3
4265	10090	Spry3
4266	9606	SPRY1
4266	10090	Spry1
4267	9606	SPRY2
4267	10090	Spry2
4272	9606	CDK2AP2
4272	10090	Cdk2ap2
4274	9606	RAMP2
4274	10090	Ramp2
4275	9606	RAMP1
4275	10090	Ramp1
4276	9606	RAMP3
4276	10090	Ramp3
4277	9606	ZMPSTE24
4277	10090	Zmpste24
4278	9606	AKAP8
4278	10090	Akap8
4279	9606	PURA
4279	10090	Pura
4280	9606	FSTL3
4280	10090	Fstl3
4281	9606	STUB1
4281	10090	Stub1
4283	9606	NET1
4283	10090	Net1
4284	9606	EFS
4284	10090	Efs
4289	9606	SAP18
4289	10090	Sap18
4289	10090	Gm10094
4290	9606	SMNDC1
4290	10090	Smndc1
4291	9606	BCAS2
4291	10090	Bcas2
4294	9606	SF3A1
4294	10090	Sf3a1
4298	9606	MAEA
4298	10090	Maea
4299	9606	APC2
4299	10090	Apc2
4300	9606	PAK4
4300	10090	Pak4
4301	9606	6-Mar
4301	10090	6-Mar
4302	9606	KATNB1
4302	10090	Katnb1
4306	9606	CCIN
4306	10090	Ccin
4308	9606	GOLGA3
4308	10090	Golga3
4309	9606	IPP
4309	10090	Ipp
4310	9606	CAPRIN1
4310	10090	Caprin1
4313	9606	SMAD5
4313	10090	Smad5
4314	9606	SMAD7
4314	10090	Smad7
4316	9606	MAN1A1
4316	10090	Man1a
4317	9606	MANBA
4317	10090	Manba
4320	9606	MC4R
4320	10090	Mc4r
4321	9606	MC5R
4321	10090	Mc5r
4322	9606	MCM6
4322	10090	Mcm6
4323	9606	MCM7
4323	10090	Mcm7
4324	9606	MDH1
4324	10090	Mdh1
4327	9606	MEF2D
4327	10090	Mef2d
4330	9606	MEOX2
4330	10090	Meox2
4332	9606	MFAP1
4332	10090	Mfap1b
4332	10090	Mfap1a
4333	9606	MFAP3
4333	10090	Mfap3
4334	9606	MFGE8
4334	10090	Mfge8
4335	9606	MFI2
4335	10090	Mfi2
4336	9606	CTAGE5
4336	10090	Ctage5
4337	9606	MIPEP
4337	10090	Mipep
4338	9606	KMT2A
4338	10090	Kmt2a
4339	9606	MLLT1
4339	10090	Mllt1
4340	9606	AFF1
4340	10090	Aff1
4342	9606	FOXO4
4342	10090	Foxo4
4343	10090	Mocs1
4344	9606	CD200
4344	10090	Cd200
4347	9606	MTF1
4347	10090	Mtf1
4349	9606	MTHFR
4349	10090	Mthfr
4350	9606	MTNR1B
4350	10090	Mtnr1b
4351	9606	MXI1
4351	10090	Mxi1
4352	9606	NAB1
4352	10090	Nab1
4353	9606	NAB2
4353	10090	Nab2
4354	9606	HNRNPM
4354	10090	Hnrnpm
4356	9606	FXYD3
4356	10090	Fxyd3
4359	9606	TSPAN31
4359	10090	Tspan31
4360	9606	SIX1
4360	10090	Six1
4362	10090	Slc25a1
4363	9606	SNAI1
4363	10090	Snai1
4368	9606	TBCD
4368	10090	Tbcd
4371	9606	TBX3
4371	10090	Tbx3
4373	9606	CCT3
4373	10090	Cct3
4374	9606	TSNAX
4374	10090	Tsnax
4377	9606	UCHL3
4377	10090	Uchl3
4378	9606	UQCRFS1
4378	10090	Uqcrfs1
4380	9606	WFS1
4380	10090	Wfs1
4383	9606	MANF
4383	10090	Manf
4384	9606	ST8SIA2
4384	10090	St8sia2
4385	9606	CLPP
4385	10090	Clpp
4390	9606	PROM1
4390	10090	Prom1
4391	9606	HCAR2
4391	10090	Niacr1
4392	9606	TCIRG1
4392	10090	Tcirg1
4393	9606	ALKBH1
4393	10090	Alkbh1
4394	9606	CDC123
4394	10090	Cdc123
4395	9606	TAX1BP1
4395	10090	Tax1bp1
4397	9606	H1FX
4397	10090	H1fx
4399	9606	PNMA1
4399	10090	Pnma1
4400	9606	CACNA2D2
4400	10090	Cacna2d2
4404	9606	TP53I11
4404	10090	Trp53i11
4407	9606	SPATA2
4407	10090	Spata2
4408	9606	MRC2
4408	10090	Mrc2
4414	9606	SNAPC5
4414	10090	Snapc5
4415	9606	DSCR3
4415	10090	Dscr3
4417	9606	LANCL1
4417	10090	Lancl1
4421	9606	KLHL41
4421	10090	Klhl41
4424	9606	EMC8
4424	10090	Emc8
4425	9606	MRVI1
4425	10090	Mrvi1
4426	9606	TFG
4426	10090	Tfg
4427	9606	PKDREJ
4427	10090	Pkdrej
4430	9606	AGFG2
4430	10090	Agfg2
4431	9606	MICU1
4431	10090	Micu1
4432	9606	CACNG2
4432	10090	Cacng2
4433	9606	CITED2
4433	10090	Cited2
4436	9606	IRF9
4436	10090	Irf9
4437	9606	BPNT1
4437	10090	Bpnt1
4440	9606	NOD1
4440	10090	Nod1
4441	9606	PRG3
4441	10090	Prg3
4442	9606	DLC1
4442	10090	Dlc1
4443	9606	ATP8A2
4443	10090	Atp8a2
4446	9606	GNB2L1
4446	10090	Gnb2l1
4447	9606	PIAS3
4447	10090	Pias3
4448	9606	ST3GAL6
4448	10090	St3gal6
4450	9606	WFDC2
4450	10090	Wfdc2
4451	9606	RAPGEF4
4451	10090	Rapgef4
4452	9606	YAP1
4452	10090	Yap1
4453	9606	SPON1
4453	10090	Spon1
4454	9606	PRMT5
4454	10090	Prmt5
4455	9606	CD2BP2
4455	10090	Cd2bp2
4456	9606	ACAA2
4456	10090	Acaa2
4461	9606	TAB1
4461	10090	Tab1
4463	9606	HAX1
4463	10090	Hax1
4464	9606	HLA-DMA
4464	10090	H2-DMa
4468	9606	DAGLA
4468	10090	Dagla
4469	9606	TMEM50A
4469	10090	Tmem50a
4471	9606	CD7
4471	10090	Cd7
4472	9606	MS4A3
4472	10090	Ms4a3
4473	9606	CD28
4473	10090	Cd28
4474	9606	DYNC1LI2
4474	10090	Dync1li2
4475	9606	SFN
4475	10090	Sfn
4476	9606	GPR19
4476	10090	Gpr19
4479	9606	IRF6
4479	10090	Irf6
4480	9606	LASP1
4480	10090	Lasp1
4482	9606	PRICKLE3
4482	10090	Prickle3
4483	9606	LRMP
4483	10090	Lrmp
4485	9606	NEDD8
4485	10090	Nedd8
4486	9606	NELL1
4486	10090	Nell1
4487	9606	NEFL
4487	10090	Nefl
4488	9606	NELL2
4488	10090	Nell2
4489	9606	NEUROD2
4489	10090	Neurod2
4490	9606	NEUROG1
4490	10090	Neurog1
4491	9606	NFE2
4491	10090	Nfe2
4492	9606	NFRKB
4492	10090	Nfrkb
4494	9606	NKX3-1
4494	10090	Nkx3-1
4495	9606	NKX6-1
4495	10090	Nkx6-1
4496	9606	NNMT
4496	10090	Nnmt
4498	9606	NPPA
4498	10090	Nppa
4499	9606	NRAP
4499	10090	Nrap
4501	9606	NRL
4501	10090	Nrl
4502	9606	NSF
4502	10090	Nsf
4503	9606	NTF4
4503	10090	Ntf5
4504	9606	NTRK2
4504	10090	Ntrk2
4506	9606	NTS
4506	10090	Nts
4507	9606	NUCB1
4507	10090	Nucb1
4509	9606	NR4A2
4509	10090	Nr4a2
4510	9606	OAS3
4510	10090	Oas3
4511	9606	OCM
4511	10090	Ocm
4512	9606	ORC2
4512	10090	Orc2
4513	9606	PA2G4
4513	10090	Pa2g4
4514	9606	PAX1
4514	10090	Pax1
4515	9606	PAX4
4515	10090	Pax4
4518	9606	PCM1
4518	10090	Pcm1
4519	9606	PCP4
4519	10090	Pcp4
4520	9606	PDE4A
4520	10090	Pde4a
4521	9606	PDE6C
4521	10090	Pde6c
4522	9606	PDE6H
4522	10090	Pde6h
4524	9606	PDGFRL
4524	10090	Pdgfrl
4526	9606	ENPP2
4526	10090	Enpp2
4528	9606	PENK
4528	10090	Penk
4530	9606	PHYH
4530	10090	Phyh
4531	9606	PIN1
4531	10090	Pin1
4533	9606	PITPNB
4533	10090	Pitpnb
4536	9606	PLTP
4536	10090	Pltp
4537	9606	PNOC
4537	10090	Pnoc
4538	9606	POLD2
4538	10090	Pold2
4539	9606	POLE
4539	10090	Pole
4540	9606	POLR2H
4540	10090	Polr2h
4541	9606	POLR2I
4541	10090	Polr2i
4542	9606	POLR2J
4542	10090	Polr2j
4543	9606	POU2AF1
4543	10090	Pou2af1
4544	9606	PPARD
4544	10090	Ppard
4546	9606	PPP1R2
4546	10090	Ppp1r2
4547	9606	PPP1R3D
4547	10090	Ppp1r3d
4550	9606	PPP5C
4550	10090	Ppp5c
4551	9606	PRKAA2
4551	10090	Prkaa2
4556	9606	PRKG2
4556	10090	Prkg2
4558	9606	PROP1
4558	10090	Prop1
4559	9606	PRPH
4559	10090	Prph
4560	9606	PSME1
4560	10090	Psme1
4562	9606	RALGDS
4562	10090	Ralgds
4564	9606	RP1
4564	10090	Rp1
4565	9606	RRAS
4565	10090	Rras
4566	9606	S100A1
4566	10090	S100a1
4567	9606	S100B
4567	10090	S100b
4568	9606	CCL7
4569	9606	CCL19
4569	10090	Gm2023
4569	10090	Ccl19
4569	10090	LOC100043918
4569	10090	Gm13309
4569	10090	LOC100043921
4569	10090	LOC100861618
4569	10090	Gm12407
4569	10090	Gm2564
4569	10090	Gm2457
4569	10090	Gm21104
4572	9606	ST3GAL4
4572	10090	St3gal4
4573	9606	SSR4
4573	10090	Ssr4
4575	9606	TACC1
4575	10090	Tacc1
4577	9606	TESK1
4577	10090	Tesk1
4578	9606	TFDP2
4578	10090	Tfdp2
4579	9606	TFPI
4579	10090	Tfpi
4580	9606	THY1
4580	10090	Thy1
4582	9606	TNFAIP3
4582	10090	Tnfaip3
4583	9606	TNFAIP2
4583	10090	Tnfaip2
4584	9606	TSG101
4584	10090	Tsg101
4585	9606	TYRO3
4585	10090	Tyro3
4587	9606	VARS
4587	10090	Vars
4592	9606	MAP3K12
4592	10090	Map3k12
4593	9606	MOGS
4593	10090	Mogs
4594	9606	AIMP2
4594	10090	Aimp2
4597	9606	SMC1A
4597	10090	Smc1a
4598	9606	SRPX
4598	10090	Srpx
4604	9606	CNKSR1
4604	10090	Cnksr1
4605	9606	PCGF3
4605	10090	Pcgf3
4609	9606	TUBGCP3
4609	10090	Tubgcp3
4611	9606	CFDP1
4611	10090	Cfdp1
4614	9606	RBM14
4614	10090	Rbm14
4617	9606	EMG1
4617	10090	Emg1
4619	9606	C1D
4619	10090	C1d
4620	9606	TIMM17B
4620	10090	Timm17b
4621	9606	ZER1
4621	10090	Zer1
4622	9606	MCRS1
4622	10090	Mcrs1
4624	9606	MAD2L2
4624	10090	Mad2l2
4626	9606	MERTK
4626	10090	Mertk
4627	9606	SLC30A9
4627	10090	Slc30a9
4628	9606	PIBF1
4628	10090	Pibf1
4630	9606	ZNHIT1
4630	10090	Znhit1
4631	9606	TIMM44
4631	10090	Timm44
4633	9606	TADA3
4633	10090	Tada3
4636	9606	UBE2E3
4636	10090	Ube2e3
4637	9606	SLC25A17
4637	10090	Slc25a17
4639	9606	EIF3M
4639	10090	Eif3m
4640	9606	HOXB13
4640	10090	Hoxb13
4642	9606	SEC23A
4642	10090	Sec23a
4645	9606	LRRC41
4645	10090	Lrrc41
4648	9606	SYNCRIP
4648	10090	Syncrip
4653	9606	CIB2
4653	10090	Cib2
4654	9606	CIB1
4654	10090	Cib1
4656	9606	CHERP
4656	10090	Cherp
4658	9606	HYOU1
4658	10090	Hyou1
4659	9606	IPO7
4659	10090	Ipo7
4660	9606	NOP56
4660	10090	Nop56
4662	9606	ATG7
4662	10090	Atg7
4663	9606	SSSCA1
4663	10090	Sssca1
4664	9606	RNASEH2A
4664	10090	Rnaseh2a
4665	9606	UBD
4665	10090	Ubd
4666	9606	BATF
4666	10090	Batf
4667	9606	DCTN2
4667	10090	Dctn2
4668	9606	LAMTOR5
4668	10090	Lamtor5
4669	9606	NEDD9
4669	10090	Nedd9
4670	9606	PROCR
4670	10090	Procr
4671	9606	TM9SF1
4671	10090	Tm9sf1
4672	9606	PRDX4
4672	10090	Prdx4
4673	9606	ARL6IP5
4673	10090	Arl6ip5
4674	9606	AGR2
4674	10090	Agr2
4675	9606	ARPC1A
4675	10090	Arpc1a
4676	9606	HTATIP2
4676	10090	Htatip2
4678	9606	AGPAT2
4678	10090	Agpat2
4680	9606	RPP38
4680	10090	Rpp38
4681	9606	SPTLC1
4681	10090	Sptlc1
4683	9606	IFI44
4683	10090	Ifi44
4684	9606	OLFM4
4684	10090	Olfm4
4687	9606	ARFGEF1
4687	10090	Arfgef1
4688	9606	AKAP3
4688	10090	Akap3
4690	9606	SLU7
4690	10090	Slu7
4691	9606	DPYSL4
4691	10090	Dpysl4
4692	9606	SIVA1
4692	10090	Siva1
4693	9606	MRPL28
4693	10090	Mrpl28
4694	9606	CCT7
4694	10090	Cct7
4695	9606	CCT4
4695	10090	Cct4
4696	9606	CCT2
4696	10090	Cct2
4697	9606	NPC2
4697	10090	Npc2
4701	9606	TXNRD2
4701	10090	Txnrd2
4702	9606	MTHFS
4702	10090	Mthfs
4702	10090	Gm2382
4703	9606	DRAP1
4703	10090	Drap1
4704	9606	DNPH1
4704	10090	Dnph1
4705	9606	SMC2
4705	10090	Smc2
4706	9606	PRPF8
4706	10090	Prpf8
4708	9606	CDC42EP3
4708	10090	Cdc42ep3
4709	9606	PAIP1
4709	10090	Paip1
4710	9606	PAICS
4710	10090	Paics
4711	9606	TBL3
4711	10090	Tbl3
4712	9606	MXD4
4712	10090	Mxd4
4713	9606	LEPREL4
4713	10090	Leprel4
4714	9606	ST6GALNAC2
4714	10090	St6galnac2
4716	9606	ERLIN1
4716	10090	Erlin1
4718	9606	SPAG5
4718	10090	Spag5
4719	9606	STAMBP
4719	10090	Stambp
4721	9606	ARID3B
4721	10090	Arid3b
4722	9606	POLR3F
